매물명,주소,지역,매물종류,거래유형,전용면적(㎡),네이버부동산 링크,네이버 매물 ID,naver_url,naver_article_id,provider_agency_name,agency_name,is_verified_listing,verified_date,platform,auto_collected,collected_at,first_seen_at,last_seen_at,source_search_url,collection_condition,extraction_status,extraction_error,매물 상태,매매가(만원),전세금(만원),보증금(만원),월세(만원),공급면적(㎡),공급면적(평),supply_area_m2,supply_area_pyeong,전용면적(평),exclusive_area_m2,exclusive_area_pyeong,대지면적(㎡),대지면적(평),land_area_m2,land_area_pyeong,건물면적(㎡),건물면적(평),building_area_m2,building_area_pyeong,raw_card_text,parsed_deal_type,parsed_price_text,parsed_deposit,parsed_monthly_rent,parsed_sale_price,parsed_jeonse_price,area_m2,area_pyeong,city,district,neighborhood,full_address,current_price,is_new,price_change_status,price_change_text,latitude,longitude,collect_mode,관리비(만원),방 개수,욕실 수,previous_price,price_changed_at,price_change_amount
복대동 복합상가,,복대동,상가,월세,224.72,https://fin.land.naver.com/articles/2628522262,2628522262,https://fin.land.naver.com/articles/2628522262,2628522262,27 청주대장부동산공인중개사사무소 부동산,27 청주대장부동산공인중개사사무소 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,2000.0,220.0,0.0,0.0,0.0,0.0,67.98,224.72,67.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 복합상가
월세 2,000/220
상가점포2015.12(11년차)계약224.72㎡ (전용134.46)2/7층

""
사진 有 복대동 세무서 옆 상가사무실추천 하이닉스 관계사 환영
""

확인매물 2026.05.27
청주대장부동산공인중개사사무소
부동산써브
매물 보러가기",월세,"2,000/220",2000.0,220.0,0.0,0.0,224.72,67.98,청주시,흥덕구,복대동,청주시 흥덕구 복대동,220.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반상가,,복대동,상가,월세,67.43,https://fin.land.naver.com/articles/2628500387,2628500387,https://fin.land.naver.com/articles/2628500387,2628500387,27 청암공인중개사사무소 부동산,27 청암공인중개사사무소 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,1000.0,75.0,0.0,0.0,0.0,0.0,20.4,67.43,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 일반상가
월세 1,000/75
상가점포2017.06(10년차)계약67.43㎡ (전용67.43)1/4층

""
시설완비,죽천교위치,인테리어 완비
""

확인매물 2026.05.27
청암공인중개사사무소
부동산써브
매물 보러가기",월세,"1,000/75",1000.0,75.0,0.0,0.0,67.43,20.4,청주시,흥덕구,복대동,청주시 흥덕구 복대동,75.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,18.0,https://fin.land.naver.com/articles/2628150392,2628150392,https://fin.land.naver.com/articles/2628150392,2628150392,26 충북대 공인중개사사무소,26 충북대 공인중개사사무소,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,500.0,45.0,0.0,0.0,0.0,0.0,5.45,18.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
6
개
복대동 일반원룸
월세 500/45
원룸관리비 15만원전용18㎡

""
충북대 정문 5분거리 신축 원룸
""

확인매물 2026.05.26
충북대 공인중개사사무소
선방
매물 보러가기",월세,500/45,500.0,45.0,0.0,0.0,18.0,5.45,청주시,흥덕구,복대동,청주시 흥덕구 복대동,45.0,신규,변동 없음,변동 없음,0.0,0.0,0,15.0,,,0,0,0
복대동 일반상가,,복대동,상가,월세,101.05,https://fin.land.naver.com/articles/2628532070,2628532070,https://fin.land.naver.com/articles/2628532070,2628532070,27 건우다솔공인중개사무소 부동산,27 건우다솔공인중개사무소 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,2000.0,70.0,0.0,0.0,0.0,0.0,30.57,101.05,30.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 일반상가
월세 2,000/70변동
하락내역 보기
상가점포2002.06(24년차)계약101.05㎡ (전용90)1/3층

""
권리금 없음 현재 음식점운영중 가게앞 주차할수있음 모든시설 다되어있음
""

확인매물 2026.05.27
건우다솔공인중개사무소
부동산써브
매물 보러가기",월세,"2,000/70",2000.0,70.0,0.0,0.0,101.05,30.57,청주시,흥덕구,복대동,청주시 흥덕구 복대동,70.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반상가,,복대동,상가,월세,99.6,https://fin.land.naver.com/articles/2628522114,2628522114,https://fin.land.naver.com/articles/2628522114,2628522114,27 청주대장부동산공인중개사사무소 부동산,27 청주대장부동산공인중개사사무소 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,2026-06-11T12:09:03+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,2000.0,135.0,0.0,0.0,0.0,0.0,30.13,99.6,30.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 일반상가
월세 2,000/135
상가점포1984.05(43년차)계약99.6㎡ (전용99.6)1/3층

""
사진 有 충대정문 인근 인테리어 최상 성업중 카페칵테일호프 매매
""

확인매물 2026.05.27
청주대장부동산공인중개사사무소
부동산써브
매물 보러가기",월세,"2,000/135",2000.0,135.0,0.0,0.0,99.6,30.13,청주시,흥덕구,복대동,청주시 흥덕구 복대동,135.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,24.0,https://fin.land.naver.com/articles/2628363582,2628363582,https://fin.land.naver.com/articles/2628363582,2628363582,,,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:04+09:00,2026-06-11T12:09:04+09:00,2026-06-11T12:09:04+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,200.0,30.0,0.0,0.0,0.0,0.0,7.26,24.0,7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"이미지
6
개
복대동 일반원룸
월세 200/30
원룸관리비 5만원전용24㎡
확인매물 2026.05.26
중개사 2곳에서 등록했어요
매물목록 펼치기",월세,200/30,200.0,30.0,0.0,0.0,24.0,7.26,청주시,흥덕구,복대동,청주시 흥덕구 복대동,30.0,신규,변동 없음,변동 없음,0.0,0.0,0,5.0,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,122.09,https://fin.land.naver.com/articles/2628624959,2628624959,https://fin.land.naver.com/articles/2628624959,2628624959,,,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:04+09:00,2026-06-11T12:09:04+09:00,2026-06-11T12:09:04+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,300.0,40.0,122.09,36.93,122.09,36.93,36.93,122.09,36.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"이미지
7
개
복대동 일반원룸
월세 300/40
원룸관리비 10만원공급122.09㎡ (전용21.5)
확인매물 2026.05.27
중개사 2곳에서 등록했어요
매물목록 펼치기",월세,300/40,300.0,40.0,0.0,0.0,122.09,36.93,청주시,흥덕구,복대동,청주시 흥덕구 복대동,40.0,신규,변동 없음,변동 없음,0.0,0.0,0,10.0,,,0,0,0
복대동 다가구,,복대동,투룸,월세,46.28,https://fin.land.naver.com/articles/2628566887,2628566887,https://fin.land.naver.com/articles/2628566887,2628566887,27 건우다솔공인중개사사무소,27 건우다솔공인중개사사무소,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:04+09:00,2026-06-11T12:09:04+09:00,2026-06-11T12:09:04+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,500.0,60.0,0.0,0.0,0.0,0.0,14.0,46.28,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
15
개
복대동 다가구
월세 500/60
단독/다가구2002.01(25년차)전용46.28㎡2/4층

""
하복대 깔끔 .큰 투룸 풀옵션. 즉시입주가능
""

확인매물 2026.05.27
건우다솔공인중개사사무소
이실장플러스
매물 보러가기",월세,500/60,500.0,60.0,0.0,0.0,46.28,14.0,청주시,흥덕구,복대동,청주시 흥덕구 복대동,60.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 단독,,복대동,기타,월세,23.1,https://fin.land.naver.com/articles/2628572846/out-link-bridge?cpId=toad,2628572846,https://fin.land.naver.com/articles/2628572846/out-link-bridge?cpId=toad,2628572846,27 노른자부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,27 노른자부동산공인중개사사무소 피터팬의 좋은방구하기 Npay 부동산,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,6.99,23.1,6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
10
개
복대동 단독
월세 100/25
단독/다가구2000.10(26년차)전용23.1㎡2/3층

""
합리적인 가격리모델링즉시입주
""

확인매물 2026.05.27
노른자부동산공인중개사사무소
피터팬의 좋은방구하기
Npay 부동산에서 보기
매물 보러가기",월세,100/25,100.0,25.0,0.0,0.0,23.1,6.99,청주시,흥덕구,복대동,청주시 흥덕구 복대동,25.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 대형사무실,,복대동,상가,월세,152.47,https://fin.land.naver.com/articles/2628666112,2628666112,https://fin.land.naver.com/articles/2628666112,2628666112,27 두진하트공인중개사사무소,27 두진하트공인중개사사무소,확인매물,2026.05.27,네이버부동산,예,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,3000.0,180.0,0.0,0.0,0.0,0.0,46.12,152.47,46.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 대형사무실
월세 3,000/180
사무실2017.01(10년차)계약152.47㎡ (전용150)2/4층

""
도로변 상가, 사무실,승강기 있음
""

확인매물 2026.05.27
두진하트공인중개사사무소
알터
매물 보러가기",월세,"3,000/180",3000.0,180.0,0.0,0.0,152.47,46.12,청주시,흥덕구,복대동,청주시 흥덕구 복대동,180.0,신규,변동 없음,변동 없음,0.0,0.0,0,,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,13.2,https://fin.land.naver.com/articles/2628464868,2628464868,https://fin.land.naver.com/articles/2628464868,2628464868,26 명인공인중개사사무소 부동산,26 명인공인중개사사무소 부동산,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,100.0,21.0,0.0,0.0,0.0,0.0,3.99,13.2,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
7
개
복대동 일반원룸
월세 100/21
원룸관리비 9만원전용13.2㎡

""
가성비원룸.풀옵션.혼자살기좋은원룸
""

확인매물 2026.05.26
명인공인중개사사무소
부동산뱅크
매물 보러가기",월세,100/21,100.0,21.0,0.0,0.0,13.2,3.99,청주시,흥덕구,복대동,청주시 흥덕구 복대동,21.0,신규,변동 없음,변동 없음,0.0,0.0,0,9.0,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,39.6,https://fin.land.naver.com/articles/2628358641,2628358641,https://fin.land.naver.com/articles/2628358641,2628358641,26 대창공인중개사 부동산,26 대창공인중개사 부동산,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,500.0,30.0,39.6,11.98,39.6,11.98,11.98,39.6,11.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
복대동 일반원룸
월세 500/30
원룸관리비 2만원공급39.6㎡ (전용39.6)

""
가경중학교 인근에 소재하는 단독주택의 1층 입니다
""

확인매물 2026.05.26
대창공인중개사
부동산뱅크
매물 보러가기",월세,500/30,500.0,30.0,0.0,0.0,39.6,11.98,청주시,흥덕구,복대동,청주시 흥덕구 복대동,30.0,신규,변동 없음,변동 없음,0.0,0.0,0,2.0,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,23.14,https://fin.land.naver.com/articles/2628133081,2628133081,https://fin.land.naver.com/articles/2628133081,2628133081,26 더샵스마트공인중개사사무소,26 더샵스마트공인중개사사무소,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,2026-06-11T12:09:05+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,100.0,25.0,23.14,7.0,23.14,7.0,7.0,23.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
10
개
복대동 일반원룸
월세 100/25
원룸관리비 10만원공급23.14㎡ (전용23.14)

""
상태최상 조건좋은 풀옵션원룸
""

확인매물 2026.05.26
더샵스마트공인중개사사무소
텐컴즈
매물 보러가기",월세,100/25,100.0,25.0,0.0,0.0,23.14,7.0,청주시,흥덕구,복대동,청주시 흥덕구 복대동,25.0,신규,변동 없음,변동 없음,0.0,0.0,0,10.0,,,0,0,0
복대동 일반원룸,,복대동,원룸,월세,25.0,https://fin.land.naver.com/articles/2628163170,2628163170,https://fin.land.naver.com/articles/2628163170,2628163170,26 충북대 공인중개사사무소,26 충북대 공인중개사사무소,확인매물,2026.05.26,네이버부동산,예,2026-06-11T12:09:06+09:00,2026-06-11T12:09:06+09:00,2026-06-11T12:09:06+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,0.0,0.0,300.0,50.0,0.0,0.0,0.0,0.0,7.56,25.0,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"관심매물
이미지
5
개
복대동 일반원룸
월세 300/50
원룸관리비 10만원전용25㎡

""
충북대 서문 5분거리 널찍한 2BAY
""

확인매물 2026.05.26
충북대 공인중개사사무소
선방
매물 보러가기",월세,300/50,300.0,50.0,0.0,0.0,25.0,7.56,청주시,흥덕구,복대동,청주시 흥덕구 복대동,50.0,신규,변동 없음,변동 없음,0.0,0.0,0,10.0,,,0,0,0
복대동 다가구,,복대동,토지,매매,315.3,https://fin.land.naver.com/articles/2626033496,2626033496,https://fin.land.naver.com/articles/2626033496,2626033496,13 햇살공인중개사사무소,13 햇살공인중개사사무소,,2026.05.13,네이버부동산,예,2026-06-11T12:12:04+09:00,2026-06-11T12:12:04+09:00,2026-06-11T12:12:04+09:00,https://fin.land.naver.com/map?center=3zAP8R-2A996d&zoom=13.362709692613397&showOnlySelectedRegion=true&tradeTypes=A1-B1-B2-B3&realEstateTypes=A02-A05-A06-A07-C02-C01-C03-C04-D05-D02-E03-D01-E02-D03-D04-E01-Z00&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1kBdIA,"{""id"": ""20260610094838704354"", ""regions"": [""청주시""], ""property_types"": [""전체""], ""deal_types"": [""전체""], ""min_price"": 0.0, ""max_price"": 0.0, ""enabled"": true, ""search_url"": """", ""registered_at"": ""2026-06-10T09:48:38"", ""last_collected_at"": ""2026-06-10T20:02:36+09:00"", ""new_listing_count"": 0}",사용자 Chrome 화면 수집,,신규,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.38,315.3,95.38,315.3,95.38,315.3,95.38,0.0,0.0,0.0,0.0,"관심매물
복대동 다가구
매매 11억
단독/다가구2012.06(14년차)대지315.3㎡ (연면적514.77)4/-층

""
월세 650이상 가능한 대지 넓고 조용하게 거주할 수 있는 공실없는 자리
""

등록 2026.05.13
햇살공인중개사사무소
한국공인중개사협회
매물 보러가기",매매,11억,0.0,0.0,110000.0,0.0,315.3,95.38,청주시,흥덕구,복대동,청주시 흥덕구 복대동,110000.0,신규,변동 없음,변동 없음,0.0,0.0,quick_scan,,,,0,0,0
